Timestamp|Replay Lag (microseconds)
2021-09-27 04:12:47.326765+00|20519436
2021-09-27 04:12:48.392428+00|21410203
2021-09-27 04:12:49.451826+00|22364270
2021-09-27 04:12:50.510854+00|23288600
2021-09-27 04:12:51.574684+00|24242824
2021-09-27 04:12:52.645719+00|25194204
2021-09-27 04:12:53.710872+00|26149914
2021-09-27 04:12:54.762099+00|27067991
2021-09-27 04:12:55.82974+00|27991356
2021-09-27 04:12:56.893862+00|28863585
2021-09-27 04:12:57.959284+00|29713597
2021-09-27 04:12:59.011386+00|30656168
2021-09-27 04:13:00.078731+00|31487325
2021-09-27 04:13:01.146235+00|32351652
2021-09-27 04:13:02.211917+00|33202266
2021-09-27 04:13:03.27861+00|33988550
2021-09-27 04:13:04.337178+00|34759968
2021-09-27 04:13:05.401398+00|35931985
2021-09-27 04:13:06.468991+00|36373018
2021-09-27 04:13:07.535617+00|37571112
2021-09-27 04:13:08.602955+00|38438211
2021-09-27 04:13:09.669271+00|39018689
2021-09-27 04:13:10.737197+00|39923076
2021-09-27 04:13:11.803063+00|40485281
2021-09-27 04:13:12.870195+00|41148899
2021-09-27 04:13:13.936276+00|41929960
2021-09-27 04:13:15.000077+00|42520390
2021-09-27 04:13:16.064715+00|43229676
2021-09-27 04:13:17.130378+00|43445608
2021-09-27 04:13:18.195085+00|44271181
2021-09-27 04:13:19.258395+00|44957125
2021-09-27 04:13:20.323903+00|45248568
2021-09-27 04:13:21.393317+00|45614855
2021-09-27 04:13:22.459609+00|46004744
2021-09-27 04:13:23.524339+00|45985525
2021-09-27 04:13:24.579342+00|46150723
2021-09-27 04:13:25.648416+00|46222103
2021-09-27 04:13:26.722388+00|46408246
2021-09-27 04:13:27.793569+00|46338858
2021-09-27 04:13:28.863691+00|46974241
2021-09-27 04:13:29.931858+00|46846993
2021-09-27 04:13:31.003867+00|47168667
2021-09-27 04:13:32.069394+00|47059454
2021-09-27 04:13:33.139451+00|46938836
2021-09-27 04:13:34.204482+00|46841819
2021-09-27 04:13:35.274107+00|46559004
2021-09-27 04:13:36.343112+00|46194034
2021-09-27 04:13:37.394534+00|45577373
2021-09-27 04:13:38.455898+00|45432094
2021-09-27 04:13:39.515019+00|44812572
2021-09-27 04:13:40.57762+00|45034418
2021-09-27 04:13:41.62788+00|45654106
2021-09-27 04:13:42.693424+00|45291726
2021-09-27 04:13:43.758466+00|44806143
2021-09-27 04:13:44.829649+00|44522321
2021-09-27 04:13:45.896082+00|44222300
2021-09-27 04:13:46.975069+00|44259323
2021-09-27 04:13:48.041823+00|44225229
2021-09-27 04:13:49.109619+00|43829333
2021-09-27 04:13:50.162141+00|43742851
2021-09-27 04:13:51.223875+00|44025933
2021-09-27 04:13:52.292762+00|44473362
2021-09-27 04:13:53.362397+00|44879717
2021-09-27 04:13:54.427592+00|44372802
